date,temp_max,temp_min,humidity_specific,pressure,precipitation_total,solar_radiation,wind_speed,evapotranspiration,soil_moisture_surface,dew_point_temp,lat,lon
1992-09-25,32.92,17.32,8.69,100.0,0.0,5.43,2.82,0.0,0.08,11.63,29.9870753,31.2118063
1992-09-26,30.68,15.98,8.24,100.0,0.0,6.1231,2.81,0.0,0.08,10.83,29.9870753,31.2118063
1992-09-27,30.43,16.89,8.82,100.15,0.0,6.0422,3.48,0.0,0.08,11.96,29.9870753,31.2118063
1992-09-28,29.91,15.95,6.95,100.21,0.0,5.9796,4.51,0.0,0.08,8.42,29.9870753,31.2118063
1992-09-29,30.72,16.39,8.23,100.01,0.0,5.2637,4.42,0.0,0.08,11.02,29.9870753,31.2118063
1992-09-30,32.56,15.91,8.12,99.87,0.0,5.8951,3.76,0.0,0.08,10.59,29.9870753,31.2118063
1992-10-01,33.05,15.97,8.01,99.73,0.0,5.6184,3.05,0.0,0.08,9.96,29.9870753,31.2118063
1992-10-02,34.0,17.17,8.6,99.67,0.0,6.2923,3.19,0.0,0.08,11.19,29.9870753,31.2118063
1992-10-03,34.71,17.7,9.43,99.72,0.0,6.1198,3.09,0.0,0.08,12.56,29.9870753,31.2118063
1992-10-04,35.55,18.83,10.4,99.85,0.0,6.2995,4.05,0.0,0.08,14.13,29.9870753,31.2118063
1992-10-05,36.52,18.99,9.84,99.89,0.0,6.1334,4.45,0.0,0.08,13.15,29.9870753,31.2118063
1992-10-06,36.56,18.32,10.23,99.85,0.0,5.6532,4.03,0.0,0.08,13.78,29.9870753,31.2118063
1992-10-07,37.14,18.9,8.63,99.82,0.0,6.2534,3.65,0.0,0.08,10.25,29.9870753,31.2118063
1992-10-08,36.49,17.67,9.2,99.76,0.0,6.0523,3.08,0.0,0.08,11.97,29.9870753,31.2118063
1992-10-09,33.23,17.21,9.68,99.73,0.0,5.9746,3.02,0.0,0.08,13.03,29.9870753,31.2118063
1992-10-10,31.9,16.89,9.2,99.84,0.0,5.8898,3.19,0.0,0.08,12.25,29.9870753,31.2118063
1992-10-11,32.08,15.37,8.6,99.8,0.0,5.7696,2.89,0.0,0.08,11.39,29.9870753,31.2118063
1992-10-12,32.43,16.63,9.21,99.76,0.0,5.9218,2.8,0.0,0.08,12.3,29.9870753,31.2118063
1992-10-13,33.67,16.83,9.8,99.91,0.0,5.5728,2.13,0.0,0.08,12.85,29.9870753,31.2118063
1992-10-14,35.1,17.7,9.25,99.95,0.0,5.5764,2.61,0.0,0.08,11.83,29.9870753,31.2118063
1992-10-15,35.34,16.76,8.23,99.7,0.0,5.5675,2.04,0.0,0.08,10.14,29.9870753,31.2118063
1992-10-16,34.95,19.34,8.64,99.53,0.0,5.7106,1.92,0.0,0.08,11.0,29.9870753,31.2118063
1992-10-17,31.95,16.64,9.14,99.81,0.0,5.7766,2.0,0.0,0.08,11.92,29.9870753,31.2118063
1992-10-18,31.34,16.94,9.56,99.89,0.0,5.8481,2.72,0.0,0.08,12.81,29.9870753,31.2118063
1992-10-19,32.93,15.56,9.38,99.93,0.0,5.712,2.81,0.0,0.08,12.58,29.9870753,31.2118063
1992-10-20,31.88,16.15,9.79,100.03,0.0,5.0578,2.43,0.0,0.08,13.2,29.9870753,31.2118063
1992-10-21,30.6,18.47,10.5,100.01,0.0,5.3765,2.62,0.0,0.08,14.5,29.9870753,31.2118063
1992-10-22,31.07,17.74,9.51,99.96,0.0,5.2973,2.5,0.0,0.08,12.74,29.9870753,31.2118063
1992-10-23,33.7,15.86,6.7,99.97,0.0,5.4773,2.31,0.0,0.08,7.03,29.9870753,31.2118063
1992-10-24,34.72,17.93,4.32,100.07,0.0,5.2834,2.04,0.0,0.08,1.65,29.9870753,31.2118063
1992-10-25,33.78,17.35,6.99,100.15,0.0,5.2325,2.74,0.0,0.08,7.54,29.9870753,31.2118063
1992-10-26,29.06,16.95,9.76,100.31,0.0,4.2754,2.16,0.0,0.08,13.56,29.9870753,31.2118063
1992-10-27,27.87,15.63,8.54,100.29,0.0,4.7311,2.04,0.0,0.08,11.39,29.9870753,31.2118063
1992-10-28,29.02,15.41,8.03,100.3,0.0,4.4707,2.17,0.0,0.08,10.56,29.9870753,31.2118063
1992-10-29,30.19,15.16,8.0,100.28,0.0,4.4597,2.76,0.0,0.08,10.42,29.9870753,31.2118063
1992-10-30,29.77,15.23,10.28,100.24,0.0,4.907,3.8,0.0,0.08,14.29,29.9870753,31.2118063
1992-10-31,31.86,16.82,9.65,100.02,0.0,4.8749,4.48,0.0,0.08,12.59,29.9870753,31.2118063
1992-11-01,33.0,18.09,9.54,99.81,0.0,4.3361,4.13,0.0,0.08,12.1,29.9870753,31.2118063
1992-11-02,33.25,17.8,9.33,99.68,0.0,4.285,2.76,0.0,0.08,11.87,29.9870753,31.2118063
1992-11-03,32.14,16.6,7.21,99.59,0.0,4.8578,1.56,0.0,0.08,8.62,29.9870753,31.2118063
1992-11-04,31.24,17.98,7.76,99.74,0.0,4.4174,1.12,0.0,0.08,9.99,29.9870753,31.2118063
1992-11-05,31.95,18.25,9.34,99.9,0.0,4.8684,1.99,0.0,0.08,12.56,29.9870753,31.2118063
1992-11-06,29.98,15.99,9.87,99.97,0.0,4.763,2.98,0.0,0.08,13.28,29.9870753,31.2118063
1992-11-07,26.21,14.59,8.45,99.9,0.06,4.1527,3.12,0.0,0.08,11.26,29.9870753,31.2118063
1992-11-08,25.67,14.54,7.47,100.07,0.01,4.5571,3.52,0.0,0.08,9.39,29.9870753,31.2118063
1992-11-09,25.13,12.08,7.04,100.14,0.0,4.2936,3.02,0.0,0.08,8.64,29.9870753,31.2118063
1992-11-10,25.45,12.41,7.49,100.08,0.0,4.4114,2.32,0.0,0.08,9.57,29.9870753,31.2118063
1992-11-11,23.09,13.18,7.33,100.0,0.03,3.9425,1.88,0.0,0.08,9.14,29.9870753,31.2118063
1992-11-12,23.79,12.26,6.92,100.07,0.0,3.6698,1.2,0.0,0.08,8.41,29.9870753,31.2118063
1992-11-13,24.5,13.58,6.06,100.12,0.0,4.7285,1.0,0.0,0.08,6.29,29.9870753,31.2118063
1992-11-14,25.47,11.66,6.24,100.15,0.0,4.3495,1.85,0.0,0.08,6.95,29.9870753,31.2118063
1992-11-15,26.35,12.0,7.24,100.14,0.0,4.3598,2.29,0.0,0.08,8.97,29.9870753,31.2118063
1992-11-16,25.18,12.76,7.99,100.34,0.0,4.0493,2.71,0.0,0.08,10.43,29.9870753,31.2118063
1992-11-17,28.34,12.44,8.86,100.18,0.0,4.0332,2.91,0.0,0.08,12.11,29.9870753,31.2118063
1992-11-18,31.4,14.77,9.92,99.77,0.01,4.1563,1.68,0.0,0.08,13.5,29.9870753,31.2118063
1992-11-19,27.6,17.42,10.17,99.64,0.01,3.9502,1.23,0.0,0.08,14.03,29.9870753,31.2118063
1992-11-20,21.72,14.82,5.42,99.61,0.0,3.8038,4.84,0.0,0.08,4.33,29.9870753,31.2118063
1992-11-21,22.86,11.88,6.34,99.82,0.01,3.966,5.17,0.0,0.08,7.14,29.9870753,31.2118063
1992-11-22,22.26,10.65,6.09,100.33,0.11,3.9766,3.31,0.0,0.08,6.23,29.9870753,31.2118063
1992-11-23,21.64,7.81,5.27,100.44,0.0,4.0946,2.35,0.0,0.08,4.54,29.9870753,31.2118063
1992-11-24,23.02,9.75,5.39,100.31,0.18,3.5323,4.66,0.0,0.09,4.6,29.9870753,31.2118063
1992-11-25,18.85,7.95,5.23,100.79,0.01,3.973,3.02,0.0,0.09,4.55,29.9870753,31.2118063
1992-11-26,19.73,6.92,4.76,100.85,0.0,4.0706,2.68,0.0,0.09,3.16,29.9870753,31.2118063
1992-11-27,19.81,6.52,4.81,100.6,0.0,4.1652,1.93,0.0,0.09,3.31,29.9870753,31.2118063
1992-11-28,20.66,7.01,6.08,100.25,0.0,4.0277,1.72,0.0,0.09,6.57,29.9870753,31.2118063
1992-11-29,22.37,11.27,7.72,100.32,0.03,3.7418,2.61,0.0,0.09,9.99,29.9870753,31.2118063
1992-11-30,21.68,9.91,6.3,100.49,0.01,4.331,0.97,0.0,0.09,6.95,29.9870753,31.2118063
1992-12-01,20.77,8.76,6.03,100.11,0.0,3.9938,3.44,0.0,0.09,6.38,29.9870753,31.2118063
1992-12-02,17.88,9.64,6.44,100.16,0.29,2.5591,3.97,0.0,0.09,7.42,29.9870753,31.2118063
1992-12-03,17.88,10.92,6.41,100.4,0.38,2.1826,2.99,0.0,0.11,7.34,29.9870753,31.2118063
1992-12-04,19.52,11.22,6.39,100.54,0.08,2.651,1.88,0.0,0.11,7.34,29.9870753,31.2118063
1992-12-05,21.64,10.28,6.39,100.54,0.0,3.9631,1.79,0.0,0.11,7.38,29.9870753,31.2118063
1992-12-06,21.38,9.3,7.08,100.3,0.0,3.6329,1.85,0.0,0.11,8.77,29.9870753,31.2118063
1992-12-07,21.89,9.09,5.7,99.88,0.0,3.8916,3.0,0.0,0.11,5.35,29.9870753,31.2118063
1992-12-08,20.61,8.7,6.42,100.11,0.0,3.8878,2.12,0.0,0.11,7.39,29.9870753,31.2118063
1992-12-09,23.44,8.6,5.84,100.28,0.0,3.8489,1.77,0.0,0.11,6.02,29.9870753,31.2118063
1992-12-10,24.27,10.37,4.76,100.16,0.0,3.5539,1.63,0.0,0.11,3.01,29.9870753,31.2118063
1992-12-11,23.97,10.95,4.77,100.19,0.0,4.0452,1.49,0.0,0.11,2.72,29.9870753,31.2118063
1992-12-12,20.34,8.89,6.59,100.22,0.17,3.0151,1.7,0.0,0.12,7.52,29.9870753,31.2118063
1992-12-13,21.05,8.44,5.17,99.79,0.02,4.2014,2.1,0.0,0.12,3.8,29.9870753,31.2118063
1992-12-14,19.21,7.73,6.04,99.43,2.62,3.8846,5.01,0.0,0.14,6.37,29.9870753,31.2118063
1992-12-15,13.66,7.97,5.18,99.64,0.95,2.7298,5.23,0.0,0.25,4.2,29.9870753,31.2118063
1992-12-16,13.31,6.64,4.91,100.05,0.42,3.0665,4.65,0.0,0.27,3.44,29.9870753,31.2118063
1992-12-17,16.08,5.43,4.86,100.57,0.01,3.9898,2.42,0.0,0.27,3.41,29.9870753,31.2118063
1992-12-18,17.14,7.1,5.77,100.64,0.01,4.0903,1.39,0.0,0.27,5.92,29.9870753,31.2118063
1992-12-19,19.33,6.29,6.18,100.15,0.0,4.225,2.59,0.0,0.26,6.83,29.9870753,31.2118063
1992-12-20,17.7,7.94,6.61,99.78,1.07,3.816,2.27,0.0,0.28,7.74,29.9870753,31.2118063
1992-12-21,15.51,7.64,6.42,100.22,2.65,3.0086,2.25,0.0,0.35,7.4,29.9870753,31.2118063
1992-12-22,16.99,6.4,5.78,100.67,0.28,3.9154,1.89,0.0,0.38,5.86,29.9870753,31.2118063
1992-12-23,16.51,5.79,6.26,100.56,0.5,3.372,2.61,0.0,0.37,6.99,29.9870753,31.2118063
1992-12-24,16.44,8.45,6.22,100.51,0.5,2.369,3.37,0.0002,0.38,6.76,29.9870753,31.2118063
1992-12-25,12.7,4.26,4.87,100.75,0.12,2.7626,2.46,0.0002,0.37,3.43,29.9870753,31.2118063
1992-12-26,14.53,3.68,3.81,100.87,0.01,3.887,1.93,0.0,0.37,0.11,29.9870753,31.2118063
1992-12-27,14.52,3.36,4.41,100.52,0.15,3.8666,2.27,0.0,0.36,2.03,29.9870753,31.2118063
1992-12-28,16.48,6.6,3.83,99.97,0.01,2.4089,1.98,0.0,0.36,0.03,29.9870753,31.2118063
1992-12-29,20.09,5.52,4.14,99.92,0.0,4.045,1.43,0.0,0.35,1.01,29.9870753,31.2118063
1992-12-30,19.07,4.95,4.91,100.37,0.0,4.0819,2.03,0.0,0.34,3.5,29.9870753,31.2118063
1992-12-31,16.64,6.64,5.18,100.42,0.0,3.9998,1.36,0.0,0.34,4.35,29.9870753,31.2118063
1993-01-01,19.81,6.49,4.52,100.14,0.0,3.1954,1.96,0.0,0.33,2.31,29.9870753,31.2118063
1993-01-02,18.15,3.99,4.5,100.23,0.0,4.0217,2.47,0.0,0.33,2.25,29.9870753,31.2118063
1993-01-03,17.83,4.11,5.37,100.29,0.0,3.8662,1.75,0.0,0.32,4.8,29.9870753,31.2118063
1993-01-04,16.3,8.57,6.33,100.11,0.03,1.9836,1.38,0.0,0.32,7.08,29.9870753,31.2118063
1993-01-05,17.97,8.64,5.52,99.92,0.09,1.9363,1.21,0.0,0.32,5.1,29.9870753,31.2118063
1993-01-06,20.88,7.13,5.08,99.55,0.33,3.93,1.23,0.0,0.31,3.94,29.9870753,31.2118063
1993-01-07,14.34,6.17,5.6,99.61,0.61,1.483,4.65,0.0,0.32,5.22,29.9870753,31.2118063
1993-01-08,13.32,3.4,4.57,99.96,0.36,3.1802,5.56,0.0,0.33,2.44,29.9870753,31.2118063
1993-01-09,15.43,6.72,5.97,100.29,1.8,2.9066,3.5,0.0,0.36,6.34,29.9870753,31.2118063
1993-01-10,15.11,7.15,5.35,100.45,0.72,2.6556,4.33,0.0,0.39,4.7,29.9870753,31.2118063
1993-01-11,12.82,5.14,4.51,100.57,0.99,3.024,3.13,0.0002,0.39,2.43,29.9870753,31.2118063
1993-01-12,14.39,2.8,4.28,100.86,0.06,3.8302,1.65,0.0,0.39,1.67,29.9870753,31.2118063
1993-01-13,16.29,4.05,3.9,101.21,0.0,4.1429,1.28,0.0,0.38,0.5,29.9870753,31.2118063
1993-01-14,17.04,4.0,5.06,101.26,0.0,4.1664,2.15,0.0,0.37,4.05,29.9870753,31.2118063
1993-01-15,18.69,6.15,6.36,100.87,0.13,3.9454,2.88,0.0,0.36,7.38,29.9870753,31.2118063
1993-01-16,19.37,6.98,6.2,100.74,0.0,4.0445,3.91,0.0002,0.36,6.94,29.9870753,31.2118063
1993-01-17,16.82,4.56,3.21,100.74,0.0,3.9706,4.41,0.0,0.35,-3.45,29.9870753,31.2118063
1993-01-18,18.48,4.31,4.95,100.46,0.0,4.0934,3.39,0.0,0.34,3.62,29.9870753,31.2118063
1993-01-19,19.84,5.28,5.81,100.53,0.0,4.6282,2.65,0.0,0.33,5.92,29.9870753,31.2118063
1993-01-20,19.03,5.78,5.92,100.62,0.0,4.1354,2.43,0.0,0.32,6.22,29.9870753,31.2118063
1993-01-21,17.85,5.09,5.65,100.76,0.0,3.8489,1.96,0.0,0.32,5.56,29.9870753,31.2118063
1993-01-22,18.62,7.13,5.89,100.96,0.0,3.623,2.11,0.0,0.31,6.2,29.9870753,31.2118063
1993-01-23,18.51,5.87,5.86,101.05,0.0,4.1256,1.79,0.0,0.31,6.13,29.9870753,31.2118063
1993-01-24,18.23,5.86,5.92,100.93,0.0,4.5823,2.06,0.0,0.3,6.32,29.9870753,31.2118063
1993-01-25,18.67,6.81,5.74,100.68,0.0,4.2684,1.15,0.0,0.3,5.85,29.9870753,31.2118063
1993-01-26,19.68,7.46,5.01,100.47,0.0,4.5902,1.3,0.0,0.29,3.83,29.9870753,31.2118063
1993-01-27,19.95,6.34,4.26,100.33,0.0,4.7227,1.57,0.0,0.29,1.56,29.9870753,31.2118063
1993-01-28,19.06,6.72,4.72,100.32,0.0,4.4249,2.15,0.0,0.28,2.85,29.9870753,31.2118063
1993-01-29,18.46,7.28,5.64,100.57,0.0,4.0188,2.43,0.0,0.27,5.23,29.9870753,31.2118063
1993-01-30,18.71,4.73,4.57,100.4,0.0,4.5919,2.69,0.0,0.27,2.46,29.9870753,31.2118063
1993-01-31,18.27,5.94,5.66,100.18,0.64,4.0462,2.69,0.0,0.27,5.44,29.9870753,31.2118063
1993-02-01,12.35,6.69,4.73,100.13,0.11,3.3247,3.73,0.0,0.28,2.76,29.9870753,31.2118063
1993-02-02,11.25,4.96,4.51,100.07,0.46,2.5308,3.39,0.0,0.28,2.3,29.9870753,31.2118063
1993-02-03,8.54,2.31,5.24,100.0,3.61,1.8158,2.64,0.0,0.34,4.45,29.9870753,31.2118063
1993-02-04,13.96,2.08,4.46,100.61,0.13,3.8213,2.64,0.0,0.39,2.27,29.9870753,31.2118063
1993-02-05,17.38,3.42,4.73,101.01,0.0,4.4815,1.85,0.0,0.38,3.12,29.9870753,31.2118063
1993-02-06,18.08,3.53,4.72,101.01,0.0,4.6769,1.25,0.0,0.36,3.09,29.9870753,31.2118063
1993-02-07,19.68,3.41,4.72,100.79,0.0,4.901,2.54,0.0,0.36,3.0,29.9870753,31.2118063
1993-02-08,18.14,5.02,4.78,100.47,0.14,4.7304,3.41,0.0,0.35,3.04,29.9870753,31.2118063
1993-02-09,12.74,4.88,4.58,100.28,1.57,2.9498,3.31,0.0002,0.37,2.55,29.9870753,31.2118063
1993-02-10,15.22,3.45,4.4,100.23,0.22,2.6371,2.23,0.0,0.37,1.96,29.9870753,31.2118063
1993-02-11,15.0,3.35,4.62,100.31,0.16,3.8794,1.91,0.0,0.36,2.67,29.9870753,31.2118063
1993-02-12,15.49,3.0,4.77,100.43,0.07,3.2964,1.67,0.0,0.36,3.11,29.9870753,31.2118063
1993-02-13,16.98,5.43,5.3,100.39,0.19,3.9672,1.74,0.0,0.35,4.61,29.9870753,31.2118063
1993-02-14,13.13,4.51,5.45,100.54,1.76,3.8604,2.11,0.0,0.38,5.02,29.9870753,31.2118063
1993-02-15,15.06,3.01,4.36,100.72,0.0,4.907,1.4,0.0,0.38,1.94,29.9870753,31.2118063
1993-02-16,17.44,2.89,4.16,100.44,0.0,4.9603,2.14,0.0,0.37,1.23,29.9870753,31.2118063
1993-02-17,20.13,4.56,4.39,100.03,0.0,2.9242,1.73,0.0,0.35,1.89,29.9870753,31.2118063
1993-02-18,19.4,4.67,4.18,99.91,0.0,5.5687,1.41,0.0,0.34,0.9,29.9870753,31.2118063
1993-02-19,20.16,7.06,3.42,99.79,0.0,4.8612,1.89,0.0,0.33,-1.53,29.9870753,31.2118063
1993-02-20,20.09,6.28,3.78,99.72,0.0,4.8794,1.82,0.0,0.32,-0.29,29.9870753,31.2118063
1993-02-21,20.89,5.91,4.15,99.75,0.0,5.0594,1.69,0.0,0.31,0.82,29.9870753,31.2118063
1993-02-22,19.54,4.71,3.06,99.9,0.0,4.9034,2.61,0.0,0.3,-2.95,29.9870753,31.2118063
1993-02-23,22.13,5.17,2.4,100.15,0.0,3.1982,2.63,0.0,0.29,-6.0,29.9870753,31.2118063
1993-02-24,25.61,6.63,2.11,100.27,0.0,5.0695,1.49,0.0,0.27,-7.54,29.9870753,31.2118063
1993-02-25,27.52,8.89,2.18,99.94,0.0,3.9768,1.68,0.0,0.26,-7.29,29.9870753,31.2118063
1993-02-26,26.35,13.17,4.18,99.81,0.0,4.0891,2.8,0.0,0.24,-0.62,29.9870753,31.2118063
1993-02-27,23.7,11.47,6.62,100.13,0.0,5.6146,3.91,0.0,0.24,7.6,29.9870753,31.2118063
1993-02-28,28.8,8.77,5.44,99.77,0.0,5.3136,2.95,0.0,0.23,4.86,29.9870753,31.2118063
1993-03-01,33.71,13.51,4.92,99.53,0.0,4.8557,1.35,0.0,0.22,3.37,29.9870753,31.2118063
1993-03-02,30.59,12.52,5.85,99.66,0.0,5.0028,3.7,0.0,0.21,5.7,29.9870753,31.2118063
1993-03-03,25.4,10.52,5.35,99.88,0.02,5.3194,3.24,0.0,0.21,3.79,29.9870753,31.2118063
1993-03-04,26.36,10.52,4.4,99.42,0.0,4.8014,3.49,0.0,0.2,1.44,29.9870753,31.2118063
1993-03-05,21.26,6.57,4.52,99.58,0.0,6.1313,2.57,0.0,0.2,1.88,29.9870753,31.2118063
1993-03-06,19.7,8.19,3.5,98.88,0.07,1.6135,2.5,0.0,0.2,-1.32,29.9870753,31.2118063
1993-03-07,18.65,8.48,3.49,98.84,0.16,6.0454,4.65,0.0,0.2,-2.03,29.9870753,31.2118063
1993-03-08,19.81,7.82,3.5,99.52,0.0,6.2522,3.61,0.0,0.2,-1.32,29.9870753,31.2118063
1993-03-09,23.32,6.48,3.46,99.89,0.0,5.5481,3.02,0.0,0.19,-1.79,29.9870753,31.2118063
1993-03-10,22.02,7.04,5.4,100.31,0.0,5.8478,2.5,0.0,0.19,4.47,29.9870753,31.2118063
1993-03-11,17.82,5.74,5.15,100.53,0.75,5.1372,3.11,0.0,0.2,4.18,29.9870753,31.2118063
1993-03-12,19.92,6.01,4.08,100.84,0.06,5.8932,2.17,0.0,0.21,0.77,29.9870753,31.2118063
1993-03-13,18.79,4.27,4.66,100.7,0.01,6.0869,2.41,0.0,0.21,2.75,29.9870753,31.2118063
1993-03-14,19.45,5.18,4.9,100.53,0.0,6.1519,3.06,0.0,0.21,3.44,29.9870753,31.2118063
1993-03-15,20.12,4.7,4.34,100.51,0.0,6.2414,2.48,0.0,0.2,1.73,29.9870753,31.2118063
1993-03-16,19.55,5.07,4.3,100.28,0.0,6.4411,2.9,0.0,0.2,1.52,29.9870753,31.2118063
1993-03-17,16.91,4.99,4.84,99.94,0.05,5.923,2.58,0.0,0.2,3.26,29.9870753,31.2118063
1993-03-18,19.23,4.27,4.57,99.99,0.03,6.54,2.17,0.0,0.2,2.38,29.9870753,31.2118063
1993-03-19,20.88,7.07,4.41,100.33,0.04,6.0754,2.05,0.0,0.2,1.81,29.9870753,31.2118063
1993-03-20,20.06,4.94,4.51,100.51,0.0,6.5438,2.3,0.0,0.19,2.16,29.9870753,31.2118063
1993-03-21,23.13,6.58,5.65,100.67,0.08,6.9689,2.83,0.0,0.19,5.47,29.9870753,31.2118063
1993-03-22,23.69,5.77,4.85,100.68,0.0,6.7594,3.21,0.0,0.19,3.27,29.9870753,31.2118063
1993-03-23,26.45,8.09,5.24,100.43,0.0,6.4848,3.85,0.0,0.19,3.78,29.9870753,31.2118063
1993-03-24,27.71,8.71,5.75,100.1,0.0,6.3998,3.29,0.0,0.18,5.16,29.9870753,31.2118063
1993-03-25,26.62,9.65,5.47,100.04,0.0,6.257,3.26,0.0,0.18,4.19,29.9870753,31.2118063
1993-03-26,27.34,9.2,4.28,100.14,0.0,6.3914,1.25,0.0,0.17,0.74,29.9870753,31.2118063
1993-03-27,30.77,9.74,3.1,99.78,0.0,6.5489,1.49,0.0,0.17,-3.32,29.9870753,31.2118063
1993-03-28,30.1,11.05,3.09,99.82,0.0,6.6526,3.2,0.0,0.16,-3.68,29.9870753,31.2118063
1993-03-29,23.9,7.96,4.94,100.48,0.0,7.1546,3.18,0.0,0.16,3.56,29.9870753,31.2118063
1993-03-30,24.77,8.34,5.7,100.32,0.0,7.3562,4.12,0.0,0.16,5.62,29.9870753,31.2118063
1993-03-31,27.09,9.96,6.38,99.88,0.0,7.4662,3.38,0.0,0.16,7.15,29.9870753,31.2118063
1993-04-01,26.24,9.94,5.7,99.84,0.0,7.3622,3.1,0.0,0.16,5.25,29.9870753,31.2118063
1993-04-02,24.39,8.48,5.5,100.1,0.0,7.4935,3.76,0.0,0.16,4.96,29.9870753,31.2118063
1993-04-03,24.87,8.06,5.01,100.1,0.0,7.4203,4.29,0.0,0.15,3.69,29.9870753,31.2118063
1993-04-04,28.79,7.71,5.14,99.83,0.0,7.5418,3.47,0.0,0.15,3.38,29.9870753,31.2118063
1993-04-05,27.58,8.45,4.83,99.82,0.0,7.5293,2.91,0.0,0.15,2.2,29.9870753,31.2118063
1993-04-06,27.78,10.73,4.36,99.61,0.0,5.6302,2.29,0.0,0.15,1.04,29.9870753,31.2118063
1993-04-07,27.18,11.79,5.28,99.6,0.0,7.0318,2.87,0.0,0.15,4.3,29.9870753,31.2118063
1993-04-08,26.08,10.07,5.37,99.92,0.0,7.7647,1.76,0.0,0.14,4.44,29.9870753,31.2118063
1993-04-09,29.28,11.54,4.78,99.73,0.0,7.8149,2.38,0.0,0.14,2.92,29.9870753,31.2118063
1993-04-10,28.08,12.28,6.29,99.86,0.0,7.5996,3.62,0.0,0.14,6.92,29.9870753,31.2118063
1993-04-11,24.99,9.8,5.04,100.15,0.0,7.8581,2.26,0.0,0.14,2.9,29.9870753,31.2118063
1993-04-12,29.05,8.04,4.38,100.15,0.0,7.7556,1.92,0.0,0.14,1.49,29.9870753,31.2118063
1993-04-13,36.19,14.89,2.84,100.03,0.0,6.7838,1.64,0.0,0.14,-3.87,29.9870753,31.2118063
1993-04-14,38.54,20.27,2.35,100.07,0.0,7.3718,2.14,0.0,0.13,-6.03,29.9870753,31.2118063
1993-04-15,38.94,18.85,2.4,99.99,0.0,7.303,2.83,0.0,0.13,-5.8,29.9870753,31.2118063
1993-04-16,39.25,18.11,3.12,99.79,0.0,6.8885,2.32,0.0,0.12,-2.9,29.9870753,31.2118063
1993-04-17,39.59,24.54,3.99,99.5,0.0,7.6968,2.16,0.0,0.12,0.51,29.9870753,31.2118063
1993-04-18,37.49,21.9,5.51,99.46,0.0,7.657,3.3,0.0,0.12,4.83,29.9870753,31.2118063
1993-04-19,30.8,16.96,8.6,99.77,0.0,7.8914,4.57,0.0,0.12,11.47,29.9870753,31.2118063
1993-04-20,27.37,15.09,5.85,100.0,0.0,7.752,4.69,0.0,0.12,5.68,29.9870753,31.2118063
1993-04-21,24.55,12.67,5.59,99.87,0.0,5.9854,3.88,0.0,0.12,4.65,29.9870753,31.2118063
1993-04-22,27.49,9.99,4.87,99.74,0.0,7.633,3.38,0.0,0.12,2.71,29.9870753,31.2118063
1993-04-23,29.7,11.91,5.68,99.59,0.0,4.8362,3.53,0.0,0.11,4.91,29.9870753,31.2118063
1993-04-24,28.82,11.13,5.75,99.5,0.0,7.8017,3.0,0.0,0.11,4.93,29.9870753,31.2118063
1993-04-25,28.77,12.75,6.06,99.47,0.0,7.8816,2.77,0.0,0.11,6.28,29.9870753,31.2118063
1993-04-26,28.24,10.57,6.07,99.58,0.0,8.0758,2.26,0.0,0.11,6.12,29.9870753,31.2118063
1993-04-27,28.0,12.38,5.37,99.56,0.0,7.6186,2.51,0.0,0.11,4.17,29.9870753,31.2118063
1993-04-28,30.8,11.14,4.44,99.43,0.0,7.9423,1.71,0.0,0.11,0.95,29.9870753,31.2118063
1993-04-29,33.83,13.81,4.54,99.13,0.0,7.6507,2.46,0.0,0.11,1.33,29.9870753,31.2118063
1993-04-30,36.75,16.48,5.23,98.95,0.0,7.8941,3.75,0.0,0.11,3.54,29.9870753,31.2118063
1993-05-01,28.27,14.02,7.13,99.31,0.0,6.9334,3.8,0.0,0.11,8.29,29.9870753,31.2118063
1993-05-02,28.36,11.64,5.55,99.58,0.0,6.8585,2.8,0.0,0.11,4.74,29.9870753,31.2118063
1993-05-03,31.84,14.64,4.85,99.6,0.0,5.609,2.57,0.0,0.11,2.76,29.9870753,31.2118063
1993-05-04,31.52,15.33,5.67,99.23,0.0,6.4495,4.14,0.0,0.11,4.86,29.9870753,31.2118063
1993-05-05,26.64,12.59,6.73,99.63,0.0,7.98,3.08,0.0,0.11,7.57,29.9870753,31.2118063
1993-05-06,28.88,12.88,6.01,99.68,0.0,8.1252,2.07,0.0,0.11,5.93,29.9870753,31.2118063
1993-05-07,34.21,13.82,5.78,99.51,0.0,7.1686,1.99,0.0,0.1,5.35,29.9870753,31.2118063
1993-05-08,37.23,20.29,4.58,99.12,0.0,6.9516,4.7,0.0,0.1,2.22,29.9870753,31.2118063
1993-05-09,32.19,16.86,6.29,99.36,0.0,6.8784,2.61,0.0,0.1,6.69,29.9870753,31.2118063
1993-05-10,28.66,15.95,7.71,99.52,0.0,7.5826,3.27,0.0,0.1,9.87,29.9870753,31.2118063
1993-05-11,25.79,14.94,7.09,99.53,0.44,6.636,3.15,0.0,0.11,8.64,29.9870753,31.2118063
1993-05-12,25.76,13.23,8.02,99.45,0.55,6.377,3.16,0.0,0.12,10.49,29.9870753,31.2118063
1993-05-13,29.3,13.99,6.38,99.57,0.0,7.6822,1.19,0.0,0.13,7.03,29.9870753,31.2118063
1993-05-14,37.32,19.36,4.95,99.45,0.01,6.169,4.09,0.0,0.13,3.51,29.9870753,31.2118063
